rank,name,platform,platform_full,Console_manufacturer,Generation,Handheld,year,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,Exclusive
3617,Soul Sacrifice,PSV,PlayStation Vita,SONY,8th,Y,2013,Role-Playing,Sony Computer Entertainment,0.18,0.09,0.22,0.06,0.56,Exclusive
5973,Soul Sacrifice Delta,PSV,PlayStation Vita,SONY,8th,Y,2014,Action,Sony Computer Entertainment,0.01,0.12,0.12,0.04,0.29,Exclusive
5359,SoulCalibur,DC,Dreamcast,SEGA,6th,N,1999,Fighting,Namco Bandai Games,0,0,0.34,0,0.34,Exclusive
821,SoulCalibur II,PS2,PlayStation 2,SONY,6th,N,2003,Fighting,Namco Bandai Games,1.06,0.62,0.13,0.25,2.06,Non-Exclusive
1253,SoulCalibur II,GC,GameCube,Nintendo,6th,N,2003,Fighting,Namco Bandai Games,0.99,0.32,0.11,0.08,1.5,Non-Exclusive
2066,SoulCalibur II,XB,Xbox,Microsoft,6th,N,2003,Fighting,Namco Bandai Games,0.78,0.18,0.03,0,1,Non-Exclusive
1931,SoulCalibur III,PS2,PlayStation 2,SONY,6th,N,2005,Fighting,Namco Bandai Games,0.74,0.15,0.13,0.05,1.07,Exclusive
1289,SoulCalibur IV,PS3,PlayStation 3,SONY,7th,N,2008,Fighting,Ubisoft,0.72,0.41,0.14,0.2,1.47,Non-Exclusive
1167,SoulCalibur IV,X360,Xbox 360,Microsoft,7th,N,2008,Fighting,Ubisoft,0.92,0.44,0.07,0.15,1.59,Non-Exclusive
7928,SoulCalibur Legends,Wii,Nintendo Wii,Nintendo,7th,N,2007,Action,Namco Bandai Games,0.16,0.01,0,0.01,0.19,Exclusive
16154,SoulCalibur Legends (JP sales),Wii,Nintendo Wii,Nintendo,7th,N,2007,Action,Namco Bandai Games,0,0,0.01,0,0.01,Exclusive
2700,SoulCalibur V,PS3,PlayStation 3,SONY,7th,N,2012,Fighting,Namco Bandai Games,0.35,0.24,0.07,0.1,0.76,Non-Exclusive
3419,SoulCalibur V,X360,Xbox 360,Microsoft,7th,N,2012,Fighting,Namco Bandai Games,0.39,0.14,0.02,0.04,0.59,Non-Exclusive
3892,SoulCalibur: Broken Destiny,PSP,PlayStation Portable,SONY,7th,Y,2009,Fighting,Namco Bandai Games,0.12,0.2,0.07,0.12,0.51,Exclusive
16055,SoulLink Extension,PS2,PlayStation 2,SONY,6th,N,2006,Adventure,Interchannel,0,0,0.01,0,0.01,Exclusive
8284,Sound Novel Evolution 1: Otogirisou Sosei-Hen,PS,PlayStation,SONY,5th,N,1999,Adventure,ChunSoft,0,0,0.16,0.01,0.17,Exclusive
10990,Sound Novel Machi,SAT,Sega Saturn,SEGA,5th,N,1998,Adventure,ChunSoft,0,0,0.09,0,0.09,Exclusive
11640,Sound Novel Tsukuru,SNES,Super Nintendo,Nintendo,4th,N,1996,Misc,ASCII Entertainment,0,0,0.08,0,0.08,Exclusive
16075,Sousaku Alice to Oujisama!,3DS,Nintendo 3DS,Nintendo,8th,Y,2015,Simulation,Happinet,0,0,0.01,0,0.01,Exclusive
2895,South Park,PS,PlayStation,SONY,5th,N,1998,Shooter,Acclaim Entertainment,0.39,0.27,0,0.05,0.71,Non-Exclusive
1792,South Park,N64,Nintendo 64,Nintendo,5th,N,1998,Shooter,Acclaim Entertainment,0.9,0.23,0,0.02,1.14,Non-Exclusive
5253,South Park Rally,PS,PlayStation,SONY,5th,N,1998,Racing,Acclaim Entertainment,0.2,0.13,0,0.02,0.36,Non-Exclusive
7622,South Park Rally,N64,Nintendo 64,Nintendo,5th,N,2000,Racing,Acclaim Entertainment,0.16,0.04,0,0,0.2,Non-Exclusive
5798,South Park: Chef's Luv Shack,PS,PlayStation,SONY,5th,N,1998,Misc,Acclaim Entertainment,0.17,0.12,0,0.02,0.31,Non-Exclusive
6870,South Park: Chef's Luv Shack,N64,Nintendo 64,Nintendo,5th,N,1999,Misc,Acclaim Entertainment,0.19,0.05,0,0,0.24,Non-Exclusive
2118,South Park: The Stick of Truth,PS3,PlayStation 3,SONY,7th,N,2014,Role-Playing,Ubisoft,0.42,0.38,0,0.17,0.98,Non-Exclusive
2179,South Park: The Stick of Truth,X360,Xbox 360,Microsoft,7th,N,2014,Role-Playing,Ubisoft,0.57,0.3,0,0.08,0.95,Non-Exclusive
1720,Soviet Strike,PS,PlayStation,SONY,5th,N,1996,Simulation,Electronic Arts,0.65,0.44,0,0.08,1.17,Exclusive
8283,Space Battleship Yamato: Harukanaru Hoshi Iscandar,PS,PlayStation,SONY,5th,N,1999,Strategy,Namco Bandai Games,0,0,0.16,0.01,0.17,Exclusive
9561,Space Bust-A-Move,DS,Nintendo DS,Nintendo,7th,Y,2008,Puzzle,Square Enix,0.1,0.02,0,0.01,0.13,Exclusive
9380,Space Camp,Wii,Nintendo Wii,Nintendo,7th,N,2009,Action,Activision,0.12,0,0,0.01,0.13,Exclusive
11461,Space Channel 5 Special Edition,PS2,PlayStation 2,SONY,6th,N,2003,Misc,Agetec,0.04,0.03,0,0.01,0.08,Exclusive
15653,Space Channel 5: Ulala's Cosmic Attack,GBA,Game Boy Advance,Nintendo,6th,Y,2002,Misc,Atari,0.01,0,0,0,0.02,Exclusive
9849,Space Chimps,PS2,PlayStation 2,SONY,6th,N,2008,Platform,Brash Entertainment,0.06,0.05,0,0.02,0.12,Non-Exclusive
11015,Space Chimps,Wii,Nintendo Wii,Nintendo,7th,N,2008,Platform,Brash Entertainment,0.08,0,0,0.01,0.09,Non-Exclusive
10165,Space Chimps,X360,Xbox 360,Microsoft,7th,N,2008,Platform,Brash Entertainment,0.1,0,0,0.01,0.11,Non-Exclusive
8354,Space Griffon VF-9,PS,PlayStation,SONY,5th,N,1995,Role-Playing,Panther Software,0.02,0.02,0.12,0.01,0.17,Exclusive
16314,Space Hulk,PSV,PlayStation Vita,SONY,8th,Y,2015,Strategy,Funbox Media,0,0.01,0,0,0.01,Exclusive
12077,Space Hulk: Vengeance of the Blood Angels,PS,PlayStation,SONY,5th,N,1995,Shooter,Electronic Arts,0.04,0.03,0,0,0.07,Exclusive
4295,Space Invaders,SNES,Super Nintendo,Nintendo,4th,N,1994,Shooter,Taito,0,0,0.46,0,0.46,Exclusive
10982,Space Invaders Extreme,PSP,PlayStation Portable,SONY,7th,Y,2008,Shooter,Square Enix,0.06,0.01,0.01,0.01,0.09,Non-Exclusive
8737,Space Invaders Extreme,DS,Nintendo DS,Nintendo,7th,Y,2008,Shooter,Square Enix,0.12,0.01,0.01,0.01,0.15,Non-Exclusive
7782,Space Invaders Extreme 2,DS,Nintendo DS,Nintendo,7th,Y,2009,Shooter,Square Enix,0.17,0.01,0,0.01,0.19,Exclusive
15941,Space Invaders Revolution,DS,Nintendo DS,Nintendo,7th,Y,2005,Shooter,Rising Star Games,0.01,0,0,0,0.02,Exclusive
2258,Space Jam,PS,PlayStation,SONY,5th,N,1996,Sports,Acclaim Entertainment,0.51,0.35,0,0.06,0.92,Exclusive
16478,Space Raiders,GC,GameCube,Nintendo,6th,N,2003,Shooter,Taito,0.01,0,0,0,0.01,Exclusive
8865,Space Station Silicon Valley,N64,Nintendo 64,Nintendo,5th,N,1997,Adventure,Take-Two Interactive,0.12,0.03,0,0,0.15,Exclusive
9222,Space Venus starring Morning Musume,PS2,PlayStation 2,SONY,6th,N,2001,Misc,Sony Music Entertainment,0,0,0.14,0,0.14,Exclusive
15447,Spanish for Everyone!,DS,Nintendo DS,Nintendo,7th,Y,2007,Puzzle,Activision,0.02,0,0,0,0.02,Exclusive
7144,Spartan: Total Warrior,PS2,PlayStation 2,SONY,6th,N,2005,Action,Sega,0.11,0.09,0,0.03,0.22,Non-Exclusive
12051,Spartan: Total Warrior,GC,GameCube,Nintendo,6th,N,2005,Action,Sega,0.05,0.01,0,0,0.07,Non-Exclusive
9577,Spartan: Total Warrior,XB,Xbox,Microsoft,6th,N,2005,Action,Sega,0.1,0.03,0,0,0.13,Non-Exclusive
6789,Spawn the Eternal,PS,PlayStation,SONY,5th,N,1997,Action,Sony Computer Entertainment,0.14,0.09,0,0.02,0.24,Exclusive
4429,Spawn: Armageddon,PS2,PlayStation 2,SONY,6th,N,2003,Action,Electronic Arts,0.22,0.17,0,0.06,0.44,Non-Exclusive
12138,Spawn: Armageddon,GC,GameCube,Nintendo,6th,N,2003,Action,Electronic Arts,0.05,0.01,0,0,0.07,Non-Exclusive
8342,Spawn: Armageddon,XB,Xbox,Microsoft,6th,N,2003,Action,Electronic Arts,0.13,0.04,0,0.01,0.17,Non-Exclusive
810,Spec Ops: Airborne Commando,PS,PlayStation,SONY,5th,N,2002,Shooter,Take-Two Interactive,1.54,0.46,0,0.08,2.07,Exclusive
4502,Spec Ops: Covert Assault,PS,PlayStation,SONY,5th,N,2001,Shooter,Take-Two Interactive,0.24,0.16,0,0.03,0.43,Exclusive
2377,Spec Ops: Ranger Elite,PS,PlayStation,SONY,5th,N,2001,Shooter,TalonSoft,0.49,0.33,0,0.06,0.87,Exclusive
3548,Spec Ops: The Line,PS3,PlayStation 3,SONY,7th,N,2012,Shooter,Take-Two Interactive,0.19,0.25,0.04,0.09,0.57,Non-Exclusive
4527,Spec Ops: The Line,X360,Xbox 360,Microsoft,7th,N,2012,Shooter,Take-Two Interactive,0.21,0.19,0,0.04,0.43,Non-Exclusive
14181,Special Forces: Nemesis Strike,XB,Xbox,Microsoft,6th,N,2005,Shooter,Hip Interactive,0.03,0.01,0,0,0.03,Exclusive
11175,Spectral Force 3,X360,Xbox 360,Microsoft,7th,N,2006,Role-Playing,Idea Factory,0.08,0,0,0.01,0.09,Exclusive
11028,Spectral Force Genesis,DS,Nintendo DS,Nintendo,7th,Y,2008,Role-Playing,Nobilis,0.08,0,0.01,0.01,0.09,Exclusive
14639,Spectral Souls: Resurrection of the Ethereal Empires,PSP,PlayStation Portable,SONY,7th,Y,2005,Role-Playing,Idea Factory,0.03,0,0,0,0.03,Exclusive
2732,Spectrobes,DS,Nintendo DS,Nintendo,7th,Y,2007,Role-Playing,Disney Interactive Studios,0.67,0.03,0,0.06,0.75,Exclusive
3830,Spectrobes: Beyond the Portals,DS,Nintendo DS,Nintendo,7th,Y,2008,Role-Playing,Disney Interactive Studios,0.37,0.11,0,0.04,0.52,Exclusive
7558,Spectrobes: Origins,Wii,Nintendo Wii,Nintendo,7th,N,2009,Role-Playing,Disney Interactive Studios,0.16,0.02,0,0.02,0.2,Exclusive
11891,Speed,Wii,Nintendo Wii,Nintendo,7th,N,2010,Racing,Unknown,0.04,0.02,0,0.01,0.07,Exclusive
10852,Speed Kings,PS2,PlayStation 2,SONY,6th,N,2003,Racing,Acclaim Entertainment,0.05,0.04,0,0.01,0.09,Non-Exclusive
15497,Speed Kings,GC,GameCube,Nintendo,6th,N,2003,Racing,Acclaim Entertainment,0.01,0,0,0,0.02,Non-Exclusive
12834,Speed Kings,XB,Xbox,Microsoft,6th,N,2003,Racing,Acclaim Entertainment,0.04,0.01,0,0,0.05,Non-Exclusive
7605,Speed Punks,PS,PlayStation,SONY,5th,N,1998,Racing,Sony Computer Entertainment,0.11,0.08,0,0.01,0.2,Exclusive
12242,Speed Racer,PS,PlayStation,SONY,5th,N,1996,Racing,Tomy Corporation,0.04,0.02,0,0,0.07,Exclusive
7339,Speed Racer: The Videogame,PS2,PlayStation 2,SONY,6th,N,2008,Racing,Warner Bros. Interactive Entertainment,0.1,0.08,0,0.03,0.21,Non-Exclusive
4759,Speed Racer: The Videogame,Wii,Nintendo Wii,Nintendo,7th,N,2008,Racing,Warner Bros. Interactive Entertainment,0.36,0.02,0,0.03,0.41,Non-Exclusive
11808,Speed Zone,Wii,Nintendo Wii,Nintendo,7th,N,2009,Racing,Bethesda Softworks,0.01,0.05,0,0.01,0.07,Exclusive
8189,Speedball 2100,PS,PlayStation,SONY,5th,N,2000,Sports,Empire Interactive,0.1,0.07,0,0.01,0.18,Exclusive
6617,Spelling Challenges and more!,PSP,PlayStation Portable,SONY,7th,Y,2007,Misc,Crave Entertainment,0.24,0,0,0.02,0.25,Non-Exclusive
3411,Spelling Challenges and more!,DS,Nintendo DS,Nintendo,7th,Y,2007,Misc,505 Games,0.54,0,0,0.04,0.59,Non-Exclusive
4364,Sphinx and the Cursed Mummy,PS2,PlayStation 2,SONY,6th,N,2003,Action,THQ,0.22,0.17,0,0.06,0.45,Non-Exclusive
9122,Sphinx and the Cursed Mummy,GC,GameCube,Nintendo,6th,N,2003,Action,THQ,0.11,0.03,0,0,0.14,Non-Exclusive
9996,Sphinx and the Cursed Mummy,XB,Xbox,Microsoft,6th,N,2003,Action,THQ,0.09,0.02,0,0,0.12,Non-Exclusive
3023,Spice World,PS,PlayStation,SONY,5th,N,1998,Action,Sony Computer Entertainment,0.37,0.25,0,0.04,0.67,Exclusive
442,Spider-Man,PS,PlayStation,SONY,5th,N,2000,Action,Activision,1.7,1.25,0.02,0.16,3.13,Non-Exclusive
3796,Spider-Man,N64,Nintendo 64,Nintendo,5th,N,2000,Action,Activision,0.43,0.09,0,0.01,0.53,Non-Exclusive
391,Spider-Man 2,PS2,PlayStation 2,SONY,6th,N,2004,Action,Activision,1.75,1.2,0.02,0.43,3.41,Non-Exclusive
2455,Spider-Man 2,GC,GameCube,Nintendo,6th,N,2004,Action,Activision,0.65,0.17,0,0.02,0.84,Non-Exclusive
1832,Spider-Man 2,XB,Xbox,Microsoft,6th,N,2004,Action,Activision,0.82,0.26,0,0.04,1.12,Non-Exclusive
1203,Spider-Man 2: Enter: Electro,PS,PlayStation,SONY,5th,N,2001,Action,Activision,0.57,0.87,0.02,0.09,1.55,Exclusive
2314,Spider-Man 3,PS2,PlayStation 2,SONY,6th,N,2007,Platform,Activision,0.74,0.03,0.01,0.12,0.9,Non-Exclusive
4132,Spider-Man 3,Wii,Nintendo Wii,Nintendo,7th,N,2007,Platform,Activision,0.42,0.02,0,0.04,0.48,Non-Exclusive
3509,Spider-Man 3,X360,Xbox 360,Microsoft,7th,N,2007,Platform,Activision,0.49,0.04,0,0.04,0.57,Non-Exclusive
9521,Spider-Man: Battle for New York,DS,Nintendo DS,Nintendo,7th,Y,2006,Platform,Activision,0.12,0,0,0.01,0.13,Exclusive
7054,Spider-Man: Edge of Time,PS3,PlayStation 3,SONY,7th,N,2011,Action,Activision,0.13,0.07,0,0.03,0.23,Non-Exclusive
11101,Spider-Man: Edge of Time,Wii,Nintendo Wii,Nintendo,7th,N,2011,Action,Activision,0.06,0.02,0,0.01,0.09,Non-Exclusive
6673,Spider-Man: Edge of Time,X360,Xbox 360,Microsoft,7th,N,2011,Action,Activision,0.18,0.05,0,0.02,0.25,Non-Exclusive
5121,Spider-Man: Friend or Foe,PS2,PlayStation 2,SONY,6th,N,2007,Action,Activision,0.31,0.01,0,0.05,0.37,Non-Exclusive
8839,Spider-Man: Friend or Foe,Wii,Nintendo Wii,Nintendo,7th,N,2007,Action,Activision,0.13,0.01,0,0.01,0.15,Non-Exclusive
5912,Spider-Man: Friend or Foe,X360,Xbox 360,Microsoft,7th,N,2007,Action,Activision,0.26,0.02,0,0.02,0.3,Non-Exclusive
3327,Spider-Man: Mysterio's Menace,GBA,Game Boy Advance,Nintendo,6th,Y,2001,Action,Activision,0.43,0.16,0,0.01,0.61,Exclusive
4349,Spider-Man: Shattered Dimensions,PS3,PlayStation 3,SONY,7th,N,2010,Action,Activision,0.26,0.13,0,0.06,0.45,Non-Exclusive
6820,Spider-Man: Shattered Dimensions,Wii,Nintendo Wii,Nintendo,7th,N,2010,Action,Activision,0.13,0.09,0,0.02,0.24,Non-Exclusive
5189,Spider-Man: Shattered Dimensions,X360,Xbox 360,Microsoft,7th,N,2010,Action,Activision,0.24,0.09,0,0.03,0.36,Non-Exclusive
242,Spider-Man: The Movie,PS2,PlayStation 2,SONY,6th,N,2002,Action,Activision,2.71,1.51,0.03,0.23,4.48,Non-Exclusive
1701,Spider-Man: The Movie,GC,GameCube,Nintendo,6th,N,2002,Action,Activision,0.86,0.27,0.01,0.04,1.19,Non-Exclusive
1382,Spider-Man: The Movie,XB,Xbox,Microsoft,6th,N,2002,Action,Activision,1.07,0.28,0,0.05,1.4,Non-Exclusive
7435,Spider-Man: Web of Shadows,PS2,PlayStation 2,SONY,6th,N,2008,Action,Activision,0.1,0.08,0,0.03,0.21,Non-Exclusive
6667,Spider-Man: Web of Shadows,Wii,Nintendo Wii,Nintendo,7th,N,2008,Action,Activision,0.22,0.01,0,0.02,0.25,Non-Exclusive
4722,Spider-Man: Web of Shadows,X360,Xbox 360,Microsoft,7th,N,2008,Action,Activision,0.36,0.02,0,0.03,0.41,Non-Exclusive
8481,Spider-Man: Web of Shadows - Amazing Allies Edition,PSP,PlayStation Portable,SONY,7th,Y,2008,Action,Activision,0.12,0.02,0,0.02,0.16,Exclusive
5814,Spin Jam,PS,PlayStation,SONY,5th,N,2000,Puzzle,Empire Interactive,0.17,0.12,0,0.02,0.31,Exclusive
7273,Spirit Camera: The Cursed Memoir,3DS,Nintendo 3DS,Nintendo,8th,Y,2012,Adventure,Nintendo,0.12,0.02,0.06,0.01,0.22,Exclusive
5939,Spirit: Stallion of the Cimarron,GBA,Game Boy Advance,Nintendo,6th,Y,2002,Platform,THQ,0.21,0.08,0,0.01,0.3,Exclusive
15678,Spirits & Spells,GC,GameCube,Nintendo,6th,N,2003,Platform,Wanadoo,0.01,0,0,0,0.02,Exclusive
13208,Spitfire Heroes: Tales of the Royal Air Force,DS,Nintendo DS,Nintendo,7th,Y,2008,Simulation,Destineer,0.05,0,0,0,0.05,Exclusive
2917,SplashDown,PS2,PlayStation 2,SONY,6th,N,2001,Racing,Atari,0.34,0.27,0,0.09,0.7,Non-Exclusive
10005,SplashDown,XB,Xbox,Microsoft,6th,N,2002,Racing,Atari,0.09,0.02,0,0,0.11,Non-Exclusive
4003,SplashDown: Rides Gone Wild,PS2,PlayStation 2,SONY,6th,N,2003,Racing,THQ,0.24,0.19,0,0.06,0.5,Exclusive
12602,Splat Renegade Paintball,XB,Xbox,Microsoft,6th,N,2005,Sports,Take-Two Interactive,0.04,0.01,0,0,0.06,Exclusive
236,Splatoon,WiiU,Nintendo WiiU,Nintendo,8th,N,2015,Shooter,Nintendo,1.55,1.15,1.44,0.43,4.57,Exclusive
8117,Splatterhouse,X360,Xbox 360,Microsoft,7th,N,2010,Action,Namco Bandai Games,0.14,0.03,0,0.01,0.18,Non-Exclusive
8441,Splatterhouse,PS3,PlayStation 3,SONY,7th,N,2011,Action,Namco Bandai Games,0.13,0.02,0,0.02,0.17,Non-Exclusive
2755,Split/Second,PS3,PlayStation 3,SONY,7th,N,2010,Racing,Disney Interactive Studios,0.31,0.31,0.01,0.12,0.75,Non-Exclusive
3318,Split/Second,X360,Xbox 360,Microsoft,7th,N,2010,Racing,Disney Interactive Studios,0.32,0.23,0,0.06,0.61,Non-Exclusive
8859,Spongebob Squarepants / Fairly Odd Parents Double Pack,GBA,Game Boy Advance,Nintendo,6th,Y,2005,Action,THQ,0.11,0.04,0,0,0.15,Exclusive
3442,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,PS2,PlayStation 2,SONY,6th,N,2008,Action,THQ,0.29,0.22,0,0.07,0.58,Non-Exclusive
3763,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,Wii,Nintendo Wii,Nintendo,7th,N,2008,Action,THQ,0.49,0,0,0.04,0.53,Non-Exclusive
1098,SpongeBob SquarePants: Battle for Bikini Bottom,PS2,PlayStation 2,SONY,6th,N,2003,Platform,THQ,1.08,0.45,0,0.14,1.67,Non-Exclusive
2178,SpongeBob SquarePants: Battle for Bikini Bottom,GC,GameCube,Nintendo,6th,N,2003,Platform,THQ,0.74,0.19,0,0.03,0.95,Non-Exclusive
3547,SpongeBob SquarePants: Battle for Bikini Bottom,XB,Xbox,Microsoft,6th,N,2003,Platform,THQ,0.45,0.1,0,0.02,0.57,Non-Exclusive
5531,SpongeBob SquarePants: Creature from the Krusty Krab,GC,GameCube,Nintendo,6th,N,2006,Platform,THQ,0.25,0.07,0,0.01,0.33,Exclusive
5652,SpongeBob SquarePants: Double Pack,GBA,Game Boy Advance,Nintendo,6th,Y,2005,Platform,THQ,0.23,0.08,0,0.01,0.32,Exclusive
3168,SpongeBob SquarePants: Game Boy Advance Video Volume 1,GBA,Game Boy Advance,Nintendo,6th,Y,2004,Misc,,0.46,0.17,0,0.01,0.64,Exclusive
3768,SpongeBob SquarePants: Game Boy Advance Video Volume 2,GBA,Game Boy Advance,Nintendo,6th,Y,2004,Misc,,0.38,0.14,0,0.01,0.53,Exclusive
7472,SpongeBob SquarePants: Game Boy Advance Video Volume 3,GBA,Game Boy Advance,Nintendo,6th,Y,2004,Misc,,0.15,0.05,0,0,0.21,Exclusive
4418,"SpongeBob SquarePants: Lights, Camera, Pants!",PS2,PlayStation 2,SONY,6th,N,2005,Misc,THQ,0.37,0.01,0,0.06,0.44,Non-Exclusive
4458,"SpongeBob SquarePants: Lights, Camera, Pants!",GC,GameCube,Nintendo,6th,N,2005,Misc,THQ,0.34,0.09,0,0.01,0.44,Non-Exclusive
6576,"SpongeBob SquarePants: Lights, Camera, Pants!",XB,Xbox,Microsoft,6th,N,2005,Misc,THQ,0.19,0.06,0,0.01,0.26,Non-Exclusive
13414,SpongeBob SquarePants: Plankton's Robotic Revenge,X360,Xbox 360,Microsoft,7th,N,2013,Shooter,Activision,0.04,0,0,0,0.05,Non-Exclusive
13452,SpongeBob SquarePants: Plankton's Robotic Revenge,WiiU,Nintendo WiiU,Nintendo,8th,N,2013,Shooter,Activision,0,0.04,0,0,0.05,Non-Exclusive
1897,SpongeBob SquarePants: Revenge of the Flying Dutchman,PS2,PlayStation 2,SONY,6th,N,2002,Platform,THQ,0.53,0.41,0,0.14,1.08,Non-Exclusive
7675,SpongeBob SquarePants: Revenge of the Flying Dutchman,GC,GameCube,Nintendo,6th,N,2002,Platform,THQ,0.15,0.04,0,0.01,0.2,Non-Exclusive
975,SpongeBob SquarePants: SuperSponge,PS,PlayStation,SONY,5th,N,2001,Action,THQ,1.12,0.58,0,0.08,1.78,Non-Exclusive
3673,SpongeBob SquarePants: SuperSponge,GBA,Game Boy Advance,Nintendo,6th,Y,2001,Action,THQ,0.39,0.15,0,0.01,0.55,Non-Exclusive
5314,SpongeBob SquarePants: The Yellow Avenger,DS,Nintendo DS,Nintendo,7th,Y,2005,Action,THQ,0.32,0,0,0.02,0.35,Non-Exclusive
2254,SpongeBob SquarePants: The Yellow Avenger,PSP,PlayStation Portable,SONY,7th,Y,2006,Action,THQ,0.55,0.21,0,0.16,0.92,Non-Exclusive
4724,SpongeBob SquigglePants,Wii,Nintendo Wii,Nintendo,7th,N,2011,Misc,THQ,0.36,0.03,0,0.03,0.41,Exclusive
7851,SpongeBob SquigglePants 3D,3DS,Nintendo 3DS,Nintendo,8th,Y,2011,Misc,THQ,0.13,0.05,0,0.02,0.19,Exclusive
4949,SpongeBob vs The Big One: Beach Party Cook Off,DS,Nintendo DS,Nintendo,7th,Y,2009,Adventure,THQ,0.24,0.11,0,0.04,0.39,Exclusive
11173,SpongeBob: HeroPants,X360,Xbox 360,Microsoft,7th,N,2015,Platform,Activision,0.08,0,0,0.01,0.09,Non-Exclusive
13019,SpongeBob: HeroPants,PSV,PlayStation Vita,SONY,8th,Y,2015,Platform,Activision,0.03,0.01,0,0.01,0.05,Non-Exclusive
14152,SpongeBob: HeroPants,3DS,Nintendo 3DS,Nintendo,8th,Y,2015,Platform,Activision,0.03,0,0,0,0.03,Non-Exclusive
4489,SpongeBob's Atlantis SquarePantis,PS2,PlayStation 2,SONY,6th,N,2007,Action,THQ,0.36,0.01,0,0.06,0.44,Non-Exclusive
3266,SpongeBob's Atlantis SquarePantis,Wii,Nintendo Wii,Nintendo,7th,N,2007,Action,THQ,0.57,0.01,0,0.04,0.62,Non-Exclusive
5278,SpongeBob's Boating Bash,Wii,Nintendo Wii,Nintendo,7th,N,2010,Misc,THQ,0.25,0.07,0,0.03,0.35,Exclusive
9431,SpongeBob's Surf & Skate Roadtrip,DS,Nintendo DS,Nintendo,7th,Y,2011,Action,THQ,0.11,0.02,0,0.01,0.13,Non-Exclusive
7843,SpongeBob's Surf & Skate Roadtrip,X360,Xbox 360,Microsoft,7th,N,2011,Action,THQ,0.15,0.03,0,0.01,0.19,Non-Exclusive
11904,SpongeBob's Truth or Square,PSP,PlayStation Portable,SONY,7th,Y,2009,Action,THQ,0.02,0.04,0,0.01,0.07,Non-Exclusive
8615,SpongeBob's Truth or Square,DS,Nintendo DS,Nintendo,7th,Y,2009,Action,THQ,0.08,0.07,0,0.01,0.16,Non-Exclusive
11817,SpongeBob's Truth or Square,X360,Xbox 360,Microsoft,7th,N,2009,Action,THQ,0.03,0.04,0,0,0.07,Non-Exclusive
4905,SpongeBob's Truth or Square (US sales),PSP,PlayStation Portable,SONY,7th,Y,2009,Action,THQ,0.39,0,0,0,0.39,Non-Exclusive
4843,SpongeBob's Truth or Square (US sales),Wii,Nintendo Wii,Nintendo,7th,N,2009,Action,THQ,0.38,0.01,0,0,0.4,Non-Exclusive
6670,SpongeBob's Truth or Square (US sales),X360,Xbox 360,Microsoft,7th,N,2009,Action,THQ,0.25,0,0,0,0.25,Non-Exclusive
1912,Spore Creatures,DS,Nintendo DS,Nintendo,7th,Y,2008,Simulation,Electronic Arts,0.67,0.3,0,0.11,1.08,Exclusive
4716,Spore Hero,Wii,Nintendo Wii,Nintendo,7th,N,2009,Simulation,Electronic Arts,0.36,0.03,0,0.03,0.41,Exclusive
7672,Spore Hero Arena,DS,Nintendo DS,Nintendo,7th,Y,2009,Simulation,Electronic Arts,0.18,0,0,0.01,0.2,Exclusive
7289,Sports Car GT,PS,PlayStation,SONY,5th,N,1999,Racing,Electronic Arts,0.12,0.08,0,0.01,0.22,Exclusive
314,Sports Champions,PS3,PlayStation 3,SONY,7th,N,2010,Sports,Sony Computer Entertainment,2.12,1.14,0.1,0.51,3.87,Exclusive
11322,Sports Collection,DS,Nintendo DS,Nintendo,7th,Y,2010,Sports,Ubisoft,0.06,0.01,0,0.01,0.08,Exclusive
8227,Sports Illustrated for Kids: Baseball,GBA,Game Boy Advance,Nintendo,6th,Y,2001,Sports,BAM! Entertainment,0.12,0.05,0,0,0.17,Exclusive
8006,Sports Illustrated for Kids: Football,GBA,Game Boy Advance,Nintendo,6th,Y,2003,Sports,BAM! Entertainment,0.13,0.05,0,0,0.18,Exclusive
11842,Spot Goes to Hollywood,PS,PlayStation,SONY,5th,N,1996,Platform,Virgin Interactive,0.04,0.03,0,0,0.07,Exclusive
13592,SPRay,Wii,Nintendo Wii,Nintendo,7th,N,2008,Action,Tecmo Koei,0.04,0,0,0,0.04,Exclusive
12043,Sprint Cars: Road to Knoxville,PS2,PlayStation 2,SONY,6th,N,2005,Racing,THQ,0.03,0.03,0,0.01,0.07,Exclusive
12305,Sprung - A Game Where Everyone Scores,DS,Nintendo DS,Nintendo,7th,Y,2004,Adventure,Ubisoft,0.06,0,0,0,0.06,Exclusive
13530,Spy Fiction,PS2,PlayStation 2,SONY,6th,N,2003,Action,Sega,0.02,0.02,0,0.01,0.04,Exclusive
12332,Spy Fox in Dry Cereal,Wii,Nintendo Wii,Nintendo,7th,N,2008,Adventure,Majesco Entertainment,0.06,0,0,0,0.06,Exclusive
12388,Spy Games: Elevator Mission,Wii,Nintendo Wii,Nintendo,7th,N,2007,Shooter,Tommo,0.06,0,0,0,0.06,Exclusive
1096,Spy Hunter,PS2,PlayStation 2,SONY,6th,N,2001,Racing,Midway Games,1.13,0.32,0,0.22,1.67,Non-Exclusive
7587,Spy Hunter,GC,GameCube,Nintendo,6th,N,2002,Racing,Midway Games,0.16,0.04,0,0.01,0.2,Non-Exclusive
